city,address,postalCode,latitude,longitude,features,hasArtwork,storeName,storeNumber,closeTime,openTime
兰州市,兰州新区出发安检内CF-37商铺中川机场T2航站楼,730000,36.504707,103.618088,['OG'],False,兰州中川机场店,52438-281554,21:30:00,06:00:00
兰州市,兰州市城关区雁滩路3113号,730000,36.061108,103.870931,"['OG', 'DL', 'PO']",False,兰州市欣大百货店,56295-290190,23:00:00,07:30:00
兰州市,城关区万达广场1层天水北路68号,730000,36.063614,103.862203,"['OG', 'DL', 'MIC', 'PO']",False,兰州城关万达店,24777-238531,23:00:00,07:30:00
兰州市,城关区北京华联一层南昌路892号,730000,36.05559,103.845779,"['OG', 'DL']",False,兰州平凉路BHG店,52779-282484,23:00:00,07:30:00
兰州市,城关区国芳百货1F东方红广场,730000,36.051879,103.844903,"['OG', 'DL', 'MIC']",False,兰州东方红国芳百货店,25923-241626,23:00:00,07:30:00
兰州市,城关区亚欧商厦一层中山路120号,730000,36.059997,103.818006,"['OG', 'DL', 'MIC']",False,兰州亚欧商厦店,47232-255726,23:00:00,07:30:00
兰州市,西津西路16号,730000,36.068133,103.774313,"['OG', 'DL', 'MIC', 'RC']",False,兰州市兰州中心门店,51350-268764,23:00:00,07:30:00
兰州市,兰州市七里河区柳家营1号None兰州市七里河区柳家营1号,730000,36.070357,103.765617,"['OG', 'DL', 'MIC', 'PO']",False,兰州七里河中天健广场店,58314-291872,23:00:00,07:30:00
齐齐哈尔市,建华区新江路与引水街交汇万达广场01层94号8铺位号,161000,47.366553,123.950698,"['OG', 'DL', 'MIC', 'PO']",False,齐齐哈尔万达广场店,55196-289026,21:00:00,09:00:00
哈尔滨,利民开发区None利民大道555号一层B12800号铺位,150000,45.876235,126.56009,"['OG', 'DL', 'PO']",False,哈尔滨杉杉奥莱店,54375-286626,21:00:00,10:00:00
哈尔滨,道外区百盛商场一层东直路118号,150000,45.785526,126.676954,"['OG', 'DL']",False,哈尔滨道外百盛店,24778-238525,21:00:00,09:00:00
哈尔滨,哈尔滨市松北区江北世茂大道和聚源路交叉None哈尔滨万象汇L1层L101号商铺星巴克,150000,45.809549,126.538607,"['OG', 'DL', 'MIC', 'PO']",False,哈尔滨华润万象汇店,58854-293141,21:00:00,09:00:00
哈尔滨,哈尔滨市松北区世茂大道99号,150000,45.804734,126.506161,"['OG', 'DL', 'PO']",False,哈尔滨万达茂咖啡店,51624-278705,21:00:00,09:30:00
哈尔滨,道里区百盛一层友谊路167-217号,150000,45.77891,126.616727,"['OG', 'DL']",False,哈尔滨百盛店,17605-180984,21:30:00,08:30:00
哈尔滨,哈尔滨道里区中央大街257号,150000,45.778987,126.618011,"['OG', 'DL', 'PO']",False,哈尔滨英迪格酒店,57393-291453,21:30:00,09:00:00
哈尔滨,道里区None上海街110号汇丽广场D栋,150000,45.760063,126.605936,"['OG', 'BE', 'DL', 'RC', 'SBB']",False,哈尔滨汇丽广场咖啡店,50283-273905,21:30:00,09:00:00
哈尔滨,群力新区D区1号一二层群力大道1176号,150010,45.738884,126.557181,"['OG', 'DL']",False,哈尔滨远大群力咖啡店,23061-225404,21:00:00,09:30:00
哈尔滨,哈尔滨市道里区群力大道2399号,150000,45.73683,126.541504,"['OG', 'DL', 'PO']",False,哈尔滨银泰城咖啡店,60149-294421,21:00:00,09:30:00
哈尔滨,道里区金安购物广场中央大街69号,150000,45.771757,126.620498,"['OG', 'DL', 'PO']",False,哈尔滨金安广场店,16560-169988,21:00:00,09:30:00
哈尔滨,道里区松雷国际商厦一层中央大街66号,150000,45.770285,126.619743,"['OG', 'DL']",False,哈尔滨松雷店,16412-169986,21:30:00,08:00:00
哈尔滨,道里区None石头道街118号,150000,45.770127,126.624774,"['OG', 'DL']",False,哈尔滨新一百店,17681-184965,21:30:00,08:30:00
哈尔滨,道里区王府井购物中心1层1F-029B群力景江东路899号,150000,45.734312,126.566594,"['OG', 'DL', 'PO']",False,哈尔滨王府井咖啡店,50285-273904,21:30:00,09:30:00
哈尔滨,道里区凯德广场埃德蒙顿地上一层01-05号埃德蒙顿路38号,150000,45.7348,126.593621,"['OG', 'DL', 'PO']",False,哈尔滨埃德蒙顿凯德店,27417-247257,21:00:00,09:00:00
哈尔滨,哈尔滨市南岗区东大直街320号None秋林大厦一层04单元,150000,45.760038,126.646518,"['OG', 'DL', 'MIC', 'PO']",False,哈尔滨新锐汇咖啡店,56455-290381,21:00:00,09:00:00
哈尔滨,南岗区凯德广场学府01—08号学府路1号,150000,45.721319,126.609193,"['OG', 'DL', 'MIC', 'NCB', 'RC']",False,哈尔滨凯德广场学府路店,16759-169987,21:30:00,09:00:00
哈尔滨,哈尔滨市南岗区红博西城红场购物中心一层F1023单元哈西大街299号,150000,45.70279,126.593899,"['OG', 'DL', 'MIC', 'PO']",False,哈尔滨哈西红博咖啡店,49418-268888,21:30:00,09:00:00
哈尔滨,南岗区万达广场一层1001号中兴大道１６８号,150000,45.700372,126.590324,"['OG', 'DL']",False,哈尔滨哈西万达咖啡店,20749-207824,21:30:00,09:30:00
哈尔滨,香坊区乐松购物广场一层三大动力路8号,150000,45.719703,126.648895,"['OG', 'DL']",False,哈尔滨乐松咖啡店,23921-233345,21:00:00,09:00:00
哈尔滨,南岗区None赣水路68号,150000,45.740409,126.678167,"['OG', 'DL']",False,哈尔滨衡山万达咖啡店,18601-184966,21:00:00,08:30:00
哈尔滨,南岗区地下一层公园大街上二区2-12单元红旗大街301号,150000,45.757472,126.698663,"['OG', 'PO']",False,哈尔滨红博购物公园店,24697-238404,21:00:00,09:30:00
哈尔滨,南岗区红博一层金座11-1单元哈尔滨市南岗区红旗大街301号,150000,45.754683,126.699044,"['OG', 'DL']",False,哈尔滨红博会展咖啡店,16216-169990,21:00:00,09:00:00
牡丹江市,牡丹江市西安区None新安街358号万达广场一层,157000,44.570762,129.601751,"['OG', 'PO']",False,牡丹江万达广场店,58380-292275,21:30:00,09:30:00
大庆市,萨尔图区万达广场一层东风路15号,163000,46.593831,125.094511,"['OG', 'DL']",False,大庆万达店,23922-233264,21:30:00,08:30:00
大庆市,让胡路区None昆仑唐人中心精致楼W101单元,163000,46.63582,124.88564,"['OG', 'DL']",False,大庆昆仑唐人店,24352-235271,21:00:00,08:30:00
大庆市,大庆市让胡路区中央南大街和大港路交汇处,163000,46.624522,124.869286,"['OG', 'DL', 'MIC', 'PO']",False,大庆让胡路万达广场店,59670-293933,21:00:00,09:00:00
延吉市,延吉市延吉百利城购物中心光明街688号,133000,42.907486,129.512207,"['OG', 'MIC', 'PO']",False,延吉百利城店,48978-266169,22:00:00,09:00:00
吉林市,昌邑区None重庆路1367号,132000,43.84851,126.566759,"['OG', 'MIC']",False,吉林财富广场店,23856-232431,22:00:00,09:00:00
吉林市,昌邑区A-21单元和地上二层A-18单元解放路6号欧亚商都地上一层,132000,43.850764,126.588288,['OG'],False,吉林欧亚商都店,25518-241004,21:00:00,09:00:00
吉林市,昌邑区昌邑万达一层吉林市昌邑区吉林大街518号,132000,43.884815,126.56598,['OG'],False,吉林昌邑万达广场店,51803-279165,21:30:00,09:30:00
长春市,长春市净月开发区永顺路388号,130000,43.769324,125.447039,"['OG', 'MIC', 'PO']",False,长春赛特奥特莱斯门店,57425-291541,21:00:00,10:00:00
长春市,净月开发区B-1单元及B-2单元博学路1555号2#购物广场一层,130000,43.820705,125.41821,['OG'],False,长春迅驰广场店,24379-236044,21:30:00,08:30:00
长春市,经开区净月大街与新城大街交汇世纪广场旁万豪广场1层星巴克,130000,43.838934,125.405797,"['OG', 'MIC', 'PO']",False,长春万豪广场门店,57712-290804,21:00:00,08:30:00
长春市,南关区地上一层101号和128号南环城路与临河街交汇南街300米,130000,43.813676,125.364878,"['OG', 'MIC']",False,长春中海国际广场店,50587-275024,21:30:00,08:30:00
长春市,南关区一层B185单元及二层B203单元亚泰大街1138号,130000,43.899038,125.344519,"['OG', 'MIC']",False,长春中东新天地店,19934-183627,21:00:00,09:00:00
长春市,重庆路88号None活力城1层,130000,43.891524,125.333646,"['OG', 'MIC', 'PO']",False,长春活力城咖啡店,29272-252967,21:00:00,10:00:00
长春市,南关区亚泰富苑一、二层西北角重庆路618号,130000,43.891004,125.32682,['OG'],False,长春亚泰富苑店,20305-204206,21:30:00,08:00:00
长春市,朝阳区百货大楼一层、二层人民大街1881号,130000,43.89168,125.323926,['OG'],False,长春百货大楼店,18807-195233,21:00:00,08:00:00
长春市,朝阳区一层、二层同志街2288号,130000,43.868553,125.318595,"['OG', 'MIC']",False,长春中东桂林路店,20199-203944,22:00:00,07:30:00
长春市,朝阳区长春新世纪泓源广场西安大路8号,130001,43.888573,125.31883,"['OG', 'MIC']",False,长春世纪鸿源店,18080-183625,22:00:00,07:30:00
长春市,宽城区宽城万达广场一层1001号铺位北人民大街以西、铁北二路以北,130000,43.914167,125.319802,['OG'],False,长春宽城万达店,19590-198304,21:30:00,09:30:00
长春市,朝阳区欧亚新生活一层长春市朝阳区工农大路1899号,130000,43.864697,125.306059,"['OG', 'MIC']",False,长春欧亚新生活店,50588-275025,22:00:00,09:00:00
沈阳市,沈河区None哈尔滨路118号,110000,41.813697,123.432347,"['OG', 'DL', 'NCB']",False,沈阳华府天地店,1517-134033,21:30:00,07:30:00
沈阳市,和平区华府新天地购物中心一层哈尔滨路168号,110000,41.813086,123.437775,"['OG', 'DL']",False,沈阳华府新天地分店,18802-193492,21:00:00,08:00:00
沈阳市,沈阳市北站路61号沈阳财富中心E座第一层,110000,41.814687,123.434439,"['OG', 'DL', 'PO']",False,沈阳市财富中心店,58570-292783,21:00:00,07:30:00
沈阳市,沈河区火车北站2层A3与A4检票口中间北站路102号,110000,41.818701,123.436267,"['OG', 'MIC']",False,沈阳北站店,49383-267090,21:00:00,07:00:00
沈阳市,沈河区地下一层B131号中街路128号,110000,41.802214,123.455331,"['OG', 'MIC']",False,沈阳中街恒隆店,1530-134032,21:30:00,10:00:00
沈阳市,和平区沈阳城市广场206号一层南京北街,110000,41.794617,123.408432,"['OG', 'DL', 'MIC']",False,沈阳中山广场店,30856-102126,21:00:00,07:00:00
沈阳市,沈河区None中街路205号0101馆一层,110000,41.801197,123.461706,"['OG', 'DL', 'PO']",False,沈阳中街店,31212-104933,21:30:00,08:00:00
沈阳市,沈阳市皇姑区长江街99号北航千盛百货一层,110000,41.826152,123.413635,"['OG', 'DL', 'PO']",False,沈阳北行千盛店,57493-291611,21:00:00,08:30:00
沈阳市,大东区新玛特商场小东路2号,110000,41.802077,123.464875,"['OG', 'DL']",False,沈阳中街新玛特店,22682-219985,21:30:00,09:30:00
沈阳市,大东区沈阳大悦城B座B101号小东路5号,110000,41.801603,123.466074,"['OG', 'DL', 'NCB', 'RC', 'SBB']",False,沈阳大悦城店,3888-136815,22:00:00,08:30:00
沈阳市,和平区中兴大厦一层太原北街86号,110000,41.79243,123.400632,"['OG', 'BE', 'DL', 'MIC', 'NCB', 'RC', 'SBB']",False,沈阳中兴店,31948-117366,22:00:00,08:00:00
沈阳市,和平区百盛购物广场一层L1-5单元中华路21号,110000,41.791861,123.399901,"['OG', 'DL', 'MIC']",False,沈阳太原街百盛分店,19679-201606,21:30:00,09:00:00
沈阳市,和平区1层LN105号文艺路11号甲沈阳华润中心万象城三期,110000,41.777834,123.433513,"['OG', 'DL', 'MIC', 'PO']",False,沈阳文艺路店,27784-247745,22:00:00,07:30:00
沈阳市,和平区万达广场室内步行街地面一层112号铺位太原南街2号,110000,41.79138,123.398726,"['OG', 'DL', 'MIC']",False,沈阳太原街万达店,19145-198984,21:30:00,09:00:00
沈阳市,皇姑区None黄河南大街78号,110000,41.835089,123.419499,"['OG', 'DL', 'MIC', 'PO']",False,沈阳乐购店,16579-173104,21:30:00,07:00:00
沈阳市,沈阳市青年大街123号嘉里中心115单元,110000,41.775242,123.437229,"['OG', 'DL', 'MIC', 'PO', 'SBB']",False,沈阳嘉里中心店,56967-290948,21:30:00,08:00:00
沈阳市,和平区沈阳万象城负一层B105青年大街288号,110000,41.77501,123.434729,"['OG', 'MIC', 'NCB', 'RC']",False,沈阳万象城店,1519-134036,22:00:00,08:00:00
沈阳市,铁西区一层1035号北一中路1号,110000,41.813517,123.380955,"['OG', 'DL', 'MIC']",False,沈阳北一路万达分店,17685-184964,21:30:00,08:00:00
沈阳市,沈阳市和平区三好街78号东软电脑城C座,110000,41.767007,123.427153,"['OG', 'DL', 'MIC', 'PO']",False,沈阳东软电脑城店,59975-294246,21:00:00,07:30:00
沈阳市,铁西区星摩尔零售商区一层GD-01单元北二中路6号,110000,41.80874,123.376381,"['OG', 'DL', 'MIC', 'PO']",False,沈阳星摩尔店,16272-154648,21:30:00,09:00:00
沈阳市,沈河区一层L127单元青年大街185号,110000,41.764396,123.43617,"['OG', 'DL', 'MIC']",False,沈阳茂业金廊店,3663-145744,21:00:00,07:30:00
沈阳市,铁西区华润铁西万象汇185商铺建设东路158号,110000,41.795799,123.372527,"['OG', 'BE', 'DL', 'MIC', 'NCB', 'RC', 'SBB']",False,沈阳铁西广场店,27946-248804,21:30:00,08:00:00
沈阳市,铁西区None沈阳华润置地广场万象汇L5层505号商铺,110000,41.795152,123.372699,"['OG', 'MIC']",False,沈阳铁西万象汇3店,54887-288623,21:30:00,09:00:00
沈阳市,皇姑区甲一层122、123铺位塔湾街11号,110000,41.825954,123.376875,"['OG', 'DL']",False,沈阳中海环宇城店,20989-204205,21:00:00,07:00:00
沈阳市,皇姑区一层9107号黄河北大街56-41号9号,110000,41.856336,123.417501,"['OG', 'DL', 'MIC']",False,沈阳中粮广场店,50492-271026,21:30:00,07:30:00
沈阳市,沈阳市和平区博览路2甲1号L1层,110000,41.751905,123.43719,"['OG', 'DL', 'MIC', 'PO']",False,沈阳新世界K11店,60152-294422,21:30:00,10:00:00
沈阳市,铁西区万达广场一层156单元兴华南街58-20号,110000,41.780959,123.359256,"['OG', 'DL', 'MIC']",False,沈阳万达店,3887-151624,21:30:00,07:30:00
沈阳市,和平区一层1023号南京南街201号,110000,41.745458,123.402465,"['OG', 'DL']",False,沈阳长白大润发店,19094-196156,21:30:00,08:00:00
沈阳市,铁西区2号建设西路,110000,41.803875,123.345163,"['OG', 'DL', 'MIC', 'PO']",False,沈阳铁西兴隆大都汇分店,53337-284567,21:30:00,08:00:00
沈阳市,浑南新区兴隆大奥莱一层B1-15营盘街5号,110000,41.742466,123.456181,"['OG', 'DL', 'MIC', 'PO']",False,沈阳浑南兴隆奥莱店,48241-253867,22:00:00,09:00:00
沈阳市,沈阳市浑南区浑南西路8号万象生活城一层,110000,41.737384,123.451459,"['OG', 'DL', 'PO']",False,沈阳万象生活城店,56760-290699,21:30:00,08:00:00
沈阳市,东陵区一层1037B营盘西街17号,110000,41.734497,123.459121,"['OG', 'DL', 'MIC', 'PO']",False,沈阳浑南万达店,19678-202384,22:00:00,07:30:00
沈阳市,沈阳市和平区长白南路232号鹿特丹110,110000,41.728432,123.397155,"['OG', 'DL', 'PO']",False,沈阳长白万科鹿特丹店,56116-290047,22:00:00,08:00:00
沈阳市,沈北新区道义南大街33号一层1F-01号单元沈阳市沈北新区,110000,41.921254,123.400443,"['OG', 'DL', 'PO']",False,沈阳积家购物中心店,54122-286378,21:00:00,08:30:00
沈阳市,东陵区赛特奥莱一层A2-110单元双园路36号,110000,41.844452,123.621249,"['OG', 'MIC']",False,沈阳赛特奥莱店,16721-174864,20:00:00,10:00:00
沈阳市,东陵区T3航站楼二层出发层国内隔离区桃仙镇桃仙国际机场,110000,41.633286,123.493179,['OG'],False,沈阳桃仙机场店,18846-195666,21:00:00,07:30:00
沈阳市,沈阳市浑南区机场路199-1号沈阳桃仙国际机场T3航站楼一层到达区CY-14,110000,41.63283,123.499117,"['OG', 'MIC']",False,沈阳桃仙机场到达门店,55791-289698,21:00:00,07:30:00
抚顺市,新抚区万达商业广场一层1038号铺位浑河南路中段56号、56-1号，56-2号,113000,41.86471,123.902449,"['OG', 'MIC']",False,抚顺万达店,20302-204304,22:00:00,08:00:00
辽阳市,白塔区None新运大街万达广场1层,111000,41.258967,123.209559,"['OG', 'DL', 'MIC', 'PO']",False,辽阳万达广场店,52781-282732,21:00:00,09:00:00
本溪市,辽宁省本溪市平山区平山路与勇山街交汇处None东南角万达广场一层,117000,41.289888,123.780599,"['OG', 'PO']",False,本溪万达广场星巴克店,57014-291020,21:30:00,09:30:00
鞍山市,鞍山市立山区千山中路278甲号None万达购物广场一层星巴克店,114000,41.107061,123.057872,"['OG', 'MIC', 'PO']",False,鞍山万达广场门店,59466-293713,21:30:00,08:30:00
鞍山市,铁东区百盛广场一楼二道街88号,114000,41.114472,122.991285,['OG'],False,鞍山百盛店,19526-198725,21:00:00,08:30:00
鞍山市,铁东区新玛特商场一层胜利南街42号,114000,41.110713,122.996134,"['OG', 'PO']",False,鞍山新玛特分店,19601-198726,21:00:00,08:00:00
鞍山市,铁东区乐都汇L1F022单元建国南路48号,114000,41.10874,122.984124,"['OG', 'MIC', 'PO']",False,鞍山万象汇店,19677-201607,21:00:00,08:30:00
西宁市,城西区国芳百货1F五四大街,810000,36.628008,101.760189,"['OG', 'DL']",False,西宁新宁国芳百货,26084-241628,23:00:00,07:30:00
西宁市,城西区力盟商业巷5号楼1F五四大街41号,810000,36.629856,101.758665,"['OG', 'DL', 'MIC']",False,西宁力盟商业巷店,26085-241627,23:00:00,08:00:00
西宁市,海湖新区海湖万达一层海湖万达购物中心,810000,36.643006,101.716344,"['OG', 'DL', 'MIC']",False,西宁海湖万达店,47231-255727,22:30:00,07:30:00
南通市,江苏省南通市海门文峰大世界一楼A23号铺位海门市长江路608号,226000,31.889519,121.185937,"['OG', 'PO']",False,南通海门文峰大世界店,29102-252504,22:00:00,07:30:00
Nantong,"No.369,M. Jiefang RdHaimen",226000,31.895274,121.182121,"['OG', 'DL', 'MIC', 'NCB', 'PO']",False,海门大东方百货店,16163-168925,22:30:00,07:00:00
南通市,江苏省南通市None海门市长江南路99号1楼1001单元,226000,31.880225,121.185093,"['OG', 'PO']",False,南通海门龙信广场店,54129-286382,22:00:00,08:30:00
南通市,江苏省海门市None张謇大道179号一层L1032单元,226000,31.877458,121.174993,"['OG', 'PO']",False,南通海门中南城店,48586-263487,22:00:00,08:00:00
南通市,江苏省南通市None海门市江海路115号,226000,31.893824,121.16537,"['OG', 'PO']",False,南通海门文峰广场店,26318-244085,22:00:00,08:00:00
南通市,江苏省南通市None南通农场999号苏通大桥东服务区D7-D9号,226000,31.866938,120.992723,"['OG', 'MIC']",False,G15苏通大桥服务区东区,48841-265525,22:00:00,07:30:00
南通市,江苏省南通市None南通农场999号苏通大桥西服务区D7-D9号,226000,31.868699,120.991401,['OG'],False,G15苏通大桥服务区西区,48842-265526,22:00:00,07:30:00
南通市,江苏省南通市None通州区朝霞东路198号1层1011号商铺,226000,32.06437,121.089561,"['OG', 'DL', 'PO']",False,南通通州万达店,53294-284566,22:00:00,07:30:00
南通市,江苏省南通市None星湖大道1066号一层112号商铺,226000,31.923908,120.961879,"['OG', 'DL', 'PO']",False,南通永旺梦乐城店,52145-280604,22:00:00,09:30:00
南通市,开发区None新东路101号世茂广场一层1010单元,226000,31.92129,120.951799,"['OG', 'DL']",False,南通世茂广场店,24885-239024,22:00:00,07:00:00
南通市,江苏省南通市None开发区星湖大道1101号2幢118室02单元,226000,31.922255,120.942615,"['OG', 'DL', 'PO']",False,南通星湖101广场店,49065-266945,22:00:00,08:00:00
南通市,通州区None建设路76号,226000,32.086498,121.074776,"['OG', 'DL']",False,南通通州文峰大世界店,22953-226384,22:00:00,07:30:00
南通市,江苏省南通市None崇川区桃园路10号中南百货L1-001、002号商铺,226000,31.969859,120.895703,"['OG', 'DL']",False,南通中南百货店,48303-262905,22:00:00,07:30:00
南通市,江苏省南通市None崇川区新城区支路6号凤凰文化广一层1F-1号铺位,226000,31.975377,120.897221,"['OG', 'DL', 'PO']",False,南通凤凰文化广场店,23102-226304,22:00:00,07:00:00
南通市,崇川区南通中南城桃园路12号,226000,31.968687,120.892876,"['OG', 'DL', 'MIC', 'NCB', 'PO']",False,南通中南城店,16077-157090,22:30:00,07:30:00
苏州市,Jiangnan avenueChangshu,215000,31.74285,120.932686,"['OG', 'DL', 'MIC', 'PO']",False,苏州常熟江南印象店,48617-264204,22:00:00,06:30:00
南通市,崇川区南通星光耀广场工农路100号星光耀广场2号楼B101铺位,226000,31.967143,120.890545,"['OG', 'DL']",False,南通星光耀店,24903-239025,22:00:00,07:00:00
苏州市,江苏省苏州市苏州太仓滨江广场一幢第一层的112单元太仓市港区龙江路 299 号,215000,31.616314,121.20893,"['OG', 'DL', 'PO']",False,苏州太仓滨江广场店,53681-285953,21:00:00,08:00:00
南通市,江苏省南通市None工农南路155号1楼L1-48\L1-49号商铺,226000,31.985427,120.888371,"['OG', 'DL', 'PO']",False,南通印象城1F店,52146-280605,22:00:00,07:30:00
南通市,江苏省南通市None工农南路155号3楼L3-14/L3-15a号商铺,226000,31.986945,120.888138,"['OG', 'DL']",False,南通印象城3F店,53650-284964,22:00:00,10:00:00
南通市,崇川区南通文峰城市广场虹桥路1号A区一层1001单元，二层2001单元,226000,31.997188,120.88425,"['OG', 'DL', 'MIC', 'RC']",False,南通文峰城市广场店,26609-244644,22:00:00,06:30:00
南通市,崇川区南通金鹰圆融购物中心工农路57号南通金鹰圆融购物中心1F1、1F2铺位,226000,32.005915,120.884362,"['OG', 'DL', 'MIC']",False,南通金鹰圆融店,23440-230167,22:30:00,07:30:00
南通市,江苏省南通市南通圆融广场一层123#二层215-B#铺位崇川区工农路57号,226000,32.005545,120.88355,"['OG', 'DL']",False,南通圆融广场店,24820-208747,22:00:00,07:30:00
南通市,江苏省南通市None崇川区人民中路106号,226000,32.017261,120.867859,"['OG', 'DL', 'PO']",False,南通人民路金鹰店,48608-264144,22:00:00,07:00:00
南通市,崇川区文峰大世界南大街3-5号,226000,32.015251,120.865852,"['OG', 'DL']",False,南通文峰大世界店,15021-157089,22:00:00,07:00:00
南通市,崇川区南通八佰伴1楼1-1铺位人民中路47号,226000,32.017261,120.865899,"['OG', 'MIC']",False,南通八佰伴店,21672-214011,,
南通市,江苏省南通市None崇川区濠北路529号A座一楼A1062铺位,226000,32.024149,120.855221,"['OG', 'DL', 'PO']",False,南通邦豪时尚广场店,47421-258109,22:00:00,07:30:00
Shanghai,No.206 Ba Yi RoadChongming district,200000,31.620879,121.396525,['OG'],False,崇明八一广场店,18847-195964,22:00:00,08:00:00
南通市,江苏省南通市None港闸区北大街2号南通华强广场1F，F01-04号,226000,32.042576,120.860847,"['OG', 'DL']",False,南通华强广场店,27990-249439,22:00:00,09:00:00
南通市,港闸区北大街108号None万科金域广场1层108单元,226000,32.049273,120.861051,"['OG', 'DL']",False,南通万科广场店,27989-249440,22:00:00,07:30:00
南通市,江苏省南通市None港闸区北大街111号1楼L174号商铺,226100,32.049037,120.85979,"['OG', 'DL', 'MIC', 'NCB', 'RC', 'SBB']",False,南通万象城1F店,56738-290676,22:00:00,08:00:00
南通市,江苏省南通市None港闸区北大街111号1楼L511号商铺,226000,32.050589,120.859769,['OG'],False,南通万象城5F店,55476-289357,22:00:00,10:00:00
南通市,港闸区长平路9号1层1033号,226000,32.037128,120.834109,"['OG', 'DL', 'MIC']",False,南通万达广场店,27991-249438,22:00:00,07:30:00
南通市,启东启东环球大厦江海中路606号,226000,31.809301,121.657611,"['OG', 'DL']",False,启东环球大厦店,17785-183609,22:00:00,07:30:00
南通市,江苏省南通市None启东市人民中路650号一层,226000,31.810318,121.65837,"['OG', 'DL', 'PO']",False,南通启东文峰大世界店,49971-272128,22:00:00,08:00:00
南通市,江苏省南通市一层单元1029启东市汇龙镇建设南路88号,226000,31.787884,121.661827,"['OG', 'DL']",False,南通启东吾悦广场店,56432-289355,22:00:00,08:00:00
南通市,启东市东方维也纳人民中路400号,226000,31.804884,121.668766,"['OG', 'DL']",False,启东东方维也纳店,18075-183608,22:00:00,07:30:00
南通市,江苏省南通市None如东县青园北路19号一层,226000,32.311917,121.184737,"['OG', 'DL', 'MIC', 'NCB', 'PO']",False,南通如东文峰大世界店,49404-268987,22:00:00,07:30:00
苏州市,闽江东路9号星光天地购物中心1楼06单元None常熟星光天地购物中心,215000,31.666764,120.776196,"['OG', 'DL']",False,苏州常熟星光天地店,27331-247262,22:30:00,07:30:00
苏州市,城厢镇万达广场1层1023铺位上海东路188号,215000,31.459974,121.13926,"['OG', 'DL', 'MIC', 'PO']",False,太仓万达广场店,18526-187327,22:00:00,07:30:00
苏州市,海虞北路35号,215000,31.671125,120.754566,"['OG', 'DL', 'MIC']",False,常熟美城广场店,20916-208748,22:30:00,06:30:00
苏州市,江苏省苏州市None太仓市城厢镇上海东路77号2幢101室,215000,31.450801,121.125343,"['OG', 'DL', 'PO']",False,苏州太仓五洋广场店,49258-267909,21:30:00,06:30:00
苏州市,工业园区常熟格瑞印象城购物中心1040室海虞南路88号,215000,31.649149,120.757958,"['OG', 'DL']",False,常熟西蒙印象城店,32702-134930,22:30:00,08:00:00
苏州市,江苏省苏州市None常熟市珠海路8号1001单元,215000,31.685187,120.732149,"['OG', 'DL', 'PO']",False,苏州常熟万达广场店,51661-278864,22:00:00,08:00:00
苏州市,虞山镇华地百货方塔东街9号楼1-1,215000,31.643552,120.757015,"['OG', 'DL']",False,常熟华地店,18168-188304,22:00:00,07:30:00
苏州市,城厢镇太仓华旭财富中心人民路95号,215000,31.446095,121.108543,"['OG', 'DL', 'MIC', 'PO']",False,太仓华旭财富中心店,15377-160113,22:00:00,07:00:00
苏州市,江苏省苏州市None常熟市塔弄街33号9栋3、4单元,215000,31.644833,120.747448,"['OG', 'DL', 'PO']",False,苏州常熟方塔街店,48862-265746,21:00:00,08:00:00
苏州市,江苏省苏州市None常熟市东南大道101号101单元,215000,31.598887,120.787165,"['OG', 'DL', 'MIC']",False,苏州常熟东南邻里中心店,48872-265748,22:00:00,07:00:00
苏州市,北门大街虞景文华商业广场19幢-119-1,215000,31.651206,120.740178,"['OG', 'DL']",False,常熟虞景文华店,22930-226246,22:00:00,08:00:00
苏州市,城厢镇南郊海运堤路86-4号,215000,31.435924,121.122905,"['OG', 'DL']",False,太仓海运堤店,24618-238347,22:00:00,07:30:00
苏州市,江苏省苏州市常熟东南大道168号,215000,31.60038,120.778074,"['OG', 'DL']",False,苏州常熟永旺店,59418-293679,22:00:00,10:00:00
苏州市,白雪路7号捞品城None1楼1001单元星巴克,215000,31.62967,120.746738,"['OG', 'DL', 'MIC']",False,常熟捞品城店,22631-222505,22:00:00,07:30:00
苏州市,江苏省苏州市M141-M143单元张家港市锦丰镇锦店路99号,215000,31.96032,120.638597,"['OG', 'DL']",False,苏州张家港五月花广场店,55789-289624,22:00:00,08:00:00
上海市,上海市嘉定区环城路762弄1号,200000,31.397641,121.247911,"['OG', 'DL', 'PO']",False,上海嘉定信业购物中心,59766-294108,22:00:00,07:00:00
上海市,嘉定区城北路358号1层15单元None城北路358号1层15单元,200000,31.390531,121.237405,"['OG', 'DL']",False,嘉定日月光店,48772-265078,22:00:00,07:00:00
上海市,宝山区世纪联华1F 7894F01001单元罗芬路1088号,200000,31.402251,121.350569,"['OG', 'DL', 'MIC']",False,美兰湖店,24211-225265,22:00:00,07:00:00
Shanghai,"CNo.138,ChengZhong Rd.",200000,31.384432,121.245575,"['OG', 'DL', 'MIC']",False,嘉定罗宾森店,31690-101042,22:00:00,07:00:00
苏州市,江苏省苏州市None昆山市青阳北路218号一层1001号商铺,215000,31.412294,120.99263,"['OG', 'DL', 'PO']",False,苏州昆山万达广场店,51477-278393,22:30:00,07:30:00
上海市,嘉定区疁城国际塔城路295号,200000,31.383686,121.256167,"['OG', 'DL']",False,嘉定疁城国际店,19928-203185,22:00:00,07:00:00
